id,col,from,to
3,pixel_306,175.0,256.0
3,pixel_313,221.0,256.0
3,pixel_318,172.0,0.0
3,pixel_320,155.0,256.0
3,pixel_337,178.0,256.0
3,pixel_340,158.0,0.0
3,pixel_344,156.0,0.0
3,pixel_347,150.0,256.0
3,pixel_351,179.0,0.0
3,pixel_352,183.0,0.0
3,pixel_358,172.0,256.0
3,pixel_362,154.0,0.0
3,pixel_368,140.0,0.0
3,pixel_371,131.0,256.0
3,pixel_376,178.0,256.0
3,pixel_378,165.0,256.0
3,pixel_389,70.0,0.0
3,pixel_395,156.0,0.0
3,pixel_396,170.0,0.0
3,pixel_405,141.0,0.0
3,pixel_406,125.0,0.0
3,pixel_408,47.0,0.0
3,pixel_414,100.0,256.0
3,pixel_415,143.0,256.0
3,pixel_423,146.0,256.0
3,pixel_425,141.0,0.0
3,pixel_427,105.0,256.0
3,pixel_436,162.0,0.0
3,pixel_437,148.0,0.0
3,pixel_439,222.0,256.0
3,pixel_443,140.0,256.0
3,pixel_449,132.0,0.0
3,pixel_452,132.0,0.0
3,pixel_454,143.0,0.0
3,pixel_463,139.0,256.0
3,pixel_465,132.0,0.0
3,pixel_466,138.0,256.0
3,pixel_471,95.0,256.0
3,pixel_472,102.0,256.0
3,pixel_477,137.0,0.0
3,pixel_479,226.0,256.0
3,pixel_481,224.0,256.0
3,pixel_487,131.0,256.0
3,pixel_491,81.0,0.0
3,pixel_504,136.0,0.0
3,pixel_506,133.0,256.0
3,pixel_516,136.0,0.0
3,pixel_519,179.0,0.0
3,pixel_521,158.0,0.0
3,pixel_522,151.0,0.0
3,pixel_524,135.0,0.0
3,pixel_527,137.0,256.0
3,pixel_532,167.0,0.0
3,pixel_533,166.0,0.0
3,pixel_536,134.0,256.0
3,pixel_537,151.0,256.0
3,pixel_544,122.0,0.0
3,pixel_547,132.0,256.0
3,pixel_557,164.0,256.0
4,pixel_15,225.0,0.0
4,pixel_21,129.0,0.0
4,pixel_25,209.0,0.0
4,pixel_32,224.0,256.0
4,pixel_37,226.0,0.0
4,pixel_38,222.0,0.0
4,pixel_40,53.0,256.0
4,pixel_46,222.0,256.0
4,pixel_52,222.0,0.0
4,pixel_54,225.0,0.0
4,pixel_57,224.0,0.0
4,pixel_58,217.0,0.0
4,pixel_59,111.0,256.0
4,pixel_60,49.0,0.0
4,pixel_72,202.0,0.0
4,pixel_77,222.0,256.0
4,pixel_86,99.0,256.0
4,pixel_91,189.0,0.0
4,pixel_94,99.0,0.0
4,pixel_95,119.0,256.0
4,pixel_100,41.0,0.0
4,pixel_106,72.0,256.0
4,pixel_107,81.0,256.0
4,pixel_117,150.0,256.0
4,pixel_121,125.0,0.0
4,pixel_124,141.0,0.0
4,pixel_134,121.0,256.0
4,pixel_143,134.0,256.0
4,pixel_145,75.0,0.0
4,pixel_148,124.0,0.0
4,pixel_150,227.0,256.0
4,pixel_151,180.0,0.0
4,pixel_153,74.0,0.0
4,pixel_162,148.0,0.0
4,pixel_176,89.0,256.0
4,pixel_179,148.0,256.0
4,pixel_202,173.0,0.0
4,pixel_204,169.0,256.0
4,pixel_206,176.0,256.0
4,pixel_211,221.0,0.0
4,pixel_212,204.0,0.0
4,pixel_213,194.0,0.0
4,pixel_222,171.0,256.0
4,pixel_231,219.0,256.0
4,pixel_242,169.0,256.0
4,pixel_245,197.0,0.0
4,pixel_249,154.0,0.0
4,pixel_254,220.0,0.0
4,pixel_259,197.0,256.0
4,pixel_260,130.0,256.0
4,pixel_262,165.0,0.0
4,pixel_263,166.0,256.0
4,pixel_267,171.0,0.0
4,pixel_271,87.0,0.0
4,pixel_280,145.0,0.0
4,pixel_284,163.0,0.0
4,pixel_291,70.0,0.0
4,pixel_295,216.0,256.0
4,pixel_306,174.0,256.0
4,pixel_317,183.0,256.0
4,pixel_323,155.0,256.0
4,pixel_324,155.0,0.0
4,pixel_329,147.0,256.0
4,pixel_336,193.0,0.0
4,pixel_340,155.0,0.0
4,pixel_349,150.0,256.0
4,pixel_350,148.0,256.0
4,pixel_351,178.0,0.0
4,pixel_353,202.0,0.0
4,pixel_357,181.0,256.0
4,pixel_368,141.0,0.0
4,pixel_371,142.0,256.0
4,pixel_373,166.0,0.0
4,pixel_382,153.0,256.0
4,pixel_384,151.0,0.0
4,pixel_387,125.0,0.0
4,pixel_392,80.0,256.0
4,pixel_394,137.0,0.0
4,pixel_403,151.0,0.0
4,pixel_405,138.0,256.0
4,pixel_414,111.0,0.0
4,pixel_425,132.0,256.0
4,pixel_430,123.0,0.0
4,pixel_435,132.0,0.0
4,pixel_436,172.0,0.0
4,pixel_438,150.0,256.0
4,pixel_440,222.0,0.0
4,pixel_448,141.0,256.0
4,pixel_449,127.0,0.0
4,pixel_456,147.0,256.0
4,pixel_466,138.0,0.0
4,pixel_467,137.0,256.0
4,pixel_470,94.0,0.0
4,pixel_479,226.0,256.0
4,pixel_480,213.0,0.0
4,pixel_496,133.0,256.0
4,pixel_501,188.0,256.0
4,pixel_502,124.0,256.0
4,pixel_506,132.0,0.0
4,pixel_516,134.0,0.0
4,pixel_519,217.0,256.0
4,pixel_527,137.0,256.0
4,pixel_547,133.0,256.0
7,pixel_2,160.0,0.0
7,pixel_3,181.0,0.0
7,pixel_7,223.0,256.0
7,pixel_8,224.0,256.0
7,pixel_24,194.0,0.0
7,pixel_29,225.0,256.0
7,pixel_32,223.0,256.0
7,pixel_38,165.0,0.0
7,pixel_39,83.0,0.0
7,pixel_50,224.0,256.0
7,pixel_52,220.0,0.0
7,pixel_59,60.0,256.0
7,pixel_64,179.0,256.0
7,pixel_72,197.0,256.0
7,pixel_75,217.0,256.0
7,pixel_87,105.0,0.0
7,pixel_93,95.0,0.0
7,pixel_100,36.0,0.0
7,pixel_105,95.0,0.0
7,pixel_107,86.0,0.0
7,pixel_110,198.0,0.0
7,pixel_111,115.0,256.0
7,pixel_128,116.0,0.0
7,pixel_129,197.0,256.0
7,pixel_131,109.0,256.0
7,pixel_135,157.0,0.0
7,pixel_139,47.0,256.0
7,pixel_140,37.0,256.0
7,pixel_142,146.0,0.0
7,pixel_151,134.0,256.0
7,pixel_156,133.0,0.0
7,pixel_165,65.0,256.0
7,pixel_166,95.0,0.0
7,pixel_174,60.0,256.0
7,pixel_186,154.0,0.0
7,pixel_195,115.0,256.0
7,pixel_196,165.0,0.0
7,pixel_197,198.0,0.0
7,pixel_198,226.0,256.0
7,pixel_203,173.0,256.0
7,pixel_204,176.0,256.0
7,pixel_205,179.0,256.0
7,pixel_207,174.0,256.0
7,pixel_210,227.0,256.0
7,pixel_211,214.0,0.0
7,pixel_213,194.0,0.0
7,pixel_216,225.0,0.0
7,pixel_219,120.0,0.0
7,pixel_223,175.0,256.0
7,pixel_226,191.0,0.0
7,pixel_231,201.0,0.0
7,pixel_232,196.0,256.0
7,pixel_233,210.0,0.0
7,pixel_238,218.0,256.0
7,pixel_240,132.0,0.0
7,pixel_245,198.0,0.0
7,pixel_253,217.0,0.0
7,pixel_259,132.0,256.0
7,pixel_260,141.0,0.0
7,pixel_265,190.0,0.0
7,pixel_270,102.0,256.0
7,pixel_273,210.0,0.0
7,pixel_283,156.0,0.0
7,pixel_287,166.0,0.0
7,pixel_297,177.0,256.0
7,pixel_302,156.0,256.0
7,pixel_311,179.0,0.0
7,pixel_323,157.0,256.0
7,pixel_339,186.0,256.0
7,pixel_340,156.0,256.0
7,pixel_347,141.0,256.0
7,pixel_353,191.0,0.0
7,pixel_355,188.0,256.0
7,pixel_356,183.0,256.0
7,pixel_363,152.0,0.0
7,pixel_367,120.0,0.0
7,pixel_371,85.0,0.0
7,pixel_391,50.0,256.0
7,pixel_397,160.0,0.0
7,pixel_401,137.0,256.0
7,pixel_407,140.0,0.0
7,pixel_408,144.0,256.0
7,pixel_410,131.0,256.0
7,pixel_412,110.0,0.0
7,pixel_430,107.0,0.0
7,pixel_434,120.0,0.0
7,pixel_438,216.0,256.0
7,pixel_444,132.0,256.0
7,pixel_446,134.0,256.0
7,pixel_447,127.0,0.0
7,pixel_449,86.0,256.0
7,pixel_462,130.0,0.0
7,pixel_466,130.0,256.0
7,pixel_468,124.0,0.0
7,pixel_470,109.0,0.0
7,pixel_477,207.0,256.0
7,pixel_478,226.0,0.0
7,pixel_489,180.0,0.0
7,pixel_492,179.0,0.0
7,pixel_495,134.0,256.0
7,pixel_500,163.0,0.0
7,pixel_502,132.0,256.0
7,pixel_504,130.0,256.0
7,pixel_513,160.0,256.0
7,pixel_520,95.0,256.0
7,pixel_522,141.0,256.0
7,pixel_530,117.0,256.0
7,pixel_537,119.0,256.0
7,pixel_538,127.0,0.0
7,pixel_539,127.0,0.0
7,pixel_545,107.0,256.0
7,pixel_547,112.0,256.0
7,pixel_553,121.0,256.0
7,pixel_557,158.0,256.0
10,pixel_8,224.0,256.0
10,pixel_15,225.0,0.0
10,pixel_19,86.0,0.0
10,pixel_20,73.0,256.0
10,pixel_32,224.0,0.0
10,pixel_43,173.0,0.0
10,pixel_45,212.0,256.0
10,pixel_48,223.0,0.0
10,pixel_49,224.0,0.0
10,pixel_53,224.0,0.0
10,pixel_57,222.0,256.0
10,pixel_62,152.0,256.0
10,pixel_65,200.0,256.0
10,pixel_84,133.0,256.0
10,pixel_93,124.0,0.0
10,pixel_95,166.0,0.0
10,pixel_96,207.0,256.0
10,pixel_99,53.0,0.0
10,pixel_103,121.0,256.0
10,pixel_117,199.0,256.0
10,pixel_118,101.0,256.0
10,pixel_119,60.0,0.0
10,pixel_125,144.0,0.0
10,pixel_128,111.0,0.0
10,pixel_129,188.0,256.0
10,pixel_135,154.0,256.0
10,pixel_137,163.0,256.0
10,pixel_152,79.0,0.0
10,pixel_161,128.0,256.0
10,pixel_164,95.0,0.0
10,pixel_170,228.0,256.0
10,pixel_172,96.0,0.0
10,pixel_181,149.0,256.0
10,pixel_184,142.0,0.0
10,pixel_190,227.0,256.0
10,pixel_201,162.0,256.0
10,pixel_206,181.0,0.0
10,pixel_208,162.0,0.0
10,pixel_214,193.0,0.0
10,pixel_219,86.0,0.0
10,pixel_224,185.0,0.0
10,pixel_227,177.0,0.0
10,pixel_231,201.0,0.0
10,pixel_233,212.0,0.0
10,pixel_234,215.0,0.0
10,pixel_252,180.0,0.0
10,pixel_253,217.0,256.0
10,pixel_256,214.0,256.0
10,pixel_260,122.0,0.0
10,pixel_262,161.0,0.0
10,pixel_263,160.0,256.0
10,pixel_264,166.0,256.0
10,pixel_267,165.0,0.0
10,pixel_268,92.0,256.0
10,pixel_272,171.0,0.0
10,pixel_292,184.0,0.0
10,pixel_311,190.0,256.0
10,pixel_315,199.0,256.0
10,pixel_318,174.0,256.0
10,pixel_339,204.0,256.0
10,pixel_349,143.0,0.0
10,pixel_350,161.0,256.0
10,pixel_352,184.0,256.0
10,pixel_353,179.0,0.0
10,pixel_356,183.0,256.0
10,pixel_359,207.0,256.0
10,pixel_361,152.0,256.0
10,pixel_367,119.0,0.0
10,pixel_380,127.0,0.0
10,pixel_385,133.0,0.0
10,pixel_391,95.0,0.0
10,pixel_394,126.0,0.0
10,pixel_395,172.0,256.0
10,pixel_396,165.0,0.0
10,pixel_398,206.0,256.0
10,pixel_403,145.0,0.0
10,pixel_406,141.0,256.0
10,pixel_410,114.0,0.0
10,pixel_424,136.0,0.0
10,pixel_428,119.0,0.0
10,pixel_435,131.0,0.0
10,pixel_445,130.0,256.0
10,pixel_450,82.0,0.0
10,pixel_469,166.0,256.0
10,pixel_483,126.0,256.0
10,pixel_488,144.0,256.0
10,pixel_495,134.0,0.0
10,pixel_498,211.0,256.0
10,pixel_502,150.0,256.0
10,pixel_506,126.0,256.0
10,pixel_517,145.0,256.0
10,pixel_526,111.0,0.0
10,pixel_540,104.0,0.0
10,pixel_550,103.0,256.0
10,pixel_558,181.0,0.0
10,pixel_559,185.0,0.0
14,pixel_0,73.0,256.0
14,pixel_3,182.0,0.0
14,pixel_6,201.0,0.0
14,pixel_10,224.0,0.0
14,pixel_16,225.0,0.0
14,pixel_17,225.0,256.0
14,pixel_29,225.0,256.0
14,pixel_31,224.0,256.0
14,pixel_36,226.0,256.0
14,pixel_39,87.0,256.0
14,pixel_44,193.0,256.0
14,pixel_45,208.0,0.0
14,pixel_49,224.0,256.0
14,pixel_50,223.0,256.0
14,pixel_51,223.0,0.0
14,pixel_58,193.0,256.0
14,pixel_59,59.0,256.0
14,pixel_63,176.0,256.0
14,pixel_66,217.0,256.0
14,pixel_67,211.0,256.0
14,pixel_69,220.0,256.0
14,pixel_77,218.0,256.0
14,pixel_106,75.0,256.0
14,pixel_112,115.0,256.0
14,pixel_113,88.0,256.0
14,pixel_114,72.0,0.0
14,pixel_117,174.0,256.0
14,pixel_122,151.0,0.0
14,pixel_133,97.0,256.0
14,pixel_136,153.0,256.0
14,pixel_139,53.0,0.0
14,pixel_147,94.0,0.0
14,pixel_156,119.0,0.0
14,pixel_157,150.0,256.0
14,pixel_158,187.0,256.0
14,pixel_162,150.0,0.0
14,pixel_163,118.0,256.0
14,pixel_164,76.0,0.0
14,pixel_169,169.0,0.0
14,pixel_172,92.0,0.0
14,pixel_177,118.0,256.0
14,pixel_179,114.0,0.0
14,pixel_183,106.0,256.0
14,pixel_184,111.0,256.0
14,pixel_188,153.0,0.0
14,pixel_192,150.0,256.0
14,pixel_198,201.0,0.0
14,pixel_203,160.0,256.0
14,pixel_206,155.0,0.0
14,pixel_213,180.0,256.0
14,pixel_217,220.0,256.0
14,pixel_219,205.0,0.0
14,pixel_221,165.0,0.0
14,pixel_227,177.0,0.0
14,pixel_230,225.0,256.0
14,pixel_232,200.0,256.0
14,pixel_244,180.0,256.0
14,pixel_252,181.0,256.0
14,pixel_253,205.0,0.0
14,pixel_255,217.0,0.0
14,pixel_257,219.0,256.0
14,pixel_258,220.0,256.0
14,pixel_260,115.0,256.0
14,pixel_262,167.0,0.0
14,pixel_264,178.0,256.0
14,pixel_266,198.0,0.0
14,pixel_269,129.0,256.0
14,pixel_276,217.0,0.0
14,pixel_277,204.0,256.0
14,pixel_281,164.0,0.0
14,pixel_285,184.0,0.0
14,pixel_287,177.0,0.0
14,pixel_289,56.0,0.0
14,pixel_294,213.0,0.0
14,pixel_295,219.0,256.0
14,pixel_305,172.0,0.0
14,pixel_306,184.0,0.0
14,pixel_307,175.0,0.0
14,pixel_308,140.0,0.0
14,pixel_313,212.0,256.0
14,pixel_318,181.0,256.0
14,pixel_329,146.0,256.0
14,pixel_333,223.0,0.0
14,pixel_341,151.0,256.0
14,pixel_347,163.0,0.0
14,pixel_348,148.0,256.0
14,pixel_352,190.0,0.0
14,pixel_377,184.0,256.0
14,pixel_386,145.0,0.0
14,pixel_387,139.0,256.0
14,pixel_394,131.0,0.0
14,pixel_395,158.0,0.0
14,pixel_398,166.0,0.0
14,pixel_408,70.0,256.0
14,pixel_412,94.0,256.0
14,pixel_417,175.0,0.0
14,pixel_420,135.0,0.0
14,pixel_428,150.0,0.0
14,pixel_429,139.0,0.0
14,pixel_430,121.0,256.0
14,pixel_437,157.0,0.0
14,pixel_439,213.0,256.0
14,pixel_446,134.0,0.0
14,pixel_450,102.0,256.0
14,pixel_453,125.0,256.0
14,pixel_454,149.0,256.0
14,pixel_455,137.0,256.0
14,pixel_462,133.0,256.0
14,pixel_464,131.0,0.0
14,pixel_469,101.0,256.0
14,pixel_472,87.0,256.0
14,pixel_473,108.0,0.0
14,pixel_475,140.0,0.0
14,pixel_477,132.0,256.0
14,pixel_480,218.0,0.0
14,pixel_483,129.0,256.0
14,pixel_489,144.0,256.0
14,pixel_503,123.0,0.0
14,pixel_508,138.0,0.0
14,pixel_510,162.0,0.0
14,pixel_514,167.0,0.0
14,pixel_515,144.0,0.0
14,pixel_519,213.0,0.0
14,pixel_527,132.0,0.0
14,pixel_529,129.0,0.0
14,pixel_531,128.0,256.0
14,pixel_538,164.0,0.0
14,pixel_541,132.0,256.0
17,pixel_6,187.0,256.0
17,pixel_15,222.0,0.0
17,pixel_18,172.0,0.0
17,pixel_20,78.0,256.0
17,pixel_31,223.0,0.0
17,pixel_35,224.0,256.0
17,pixel_46,204.0,256.0
17,pixel_55,226.0,0.0
17,pixel_60,46.0,0.0
17,pixel_66,199.0,0.0
17,pixel_68,204.0,0.0
17,pixel_69,208.0,0.0
17,pixel_74,217.0,0.0
17,pixel_79,37.0,0.0
17,pixel_86,168.0,0.0
17,pixel_87,157.0,256.0
17,pixel_90,195.0,256.0
17,pixel_94,136.0,256.0
17,pixel_101,116.0,0.0
17,pixel_110,178.0,256.0
17,pixel_114,69.0,0.0
17,pixel_122,147.0,0.0
17,pixel_141,140.0,256.0
17,pixel_145,43.0,0.0
17,pixel_152,84.0,0.0
17,pixel_158,185.0,0.0
17,pixel_159,87.0,256.0
17,pixel_166,73.0,256.0
17,pixel_167,80.0,0.0
17,pixel_171,153.0,0.0
17,pixel_174,84.0,0.0
17,pixel_187,140.0,256.0
17,pixel_189,161.0,256.0
17,pixel_190,224.0,256.0
17,pixel_194,120.0,256.0
17,pixel_195,122.0,256.0
17,pixel_201,168.0,0.0
17,pixel_203,163.0,256.0
17,pixel_204,155.0,0.0
17,pixel_208,154.0,256.0
17,pixel_213,147.0,256.0
17,pixel_216,196.0,256.0
17,pixel_217,221.0,0.0
17,pixel_220,119.0,0.0
17,pixel_221,167.0,256.0
17,pixel_228,153.0,0.0
17,pixel_232,173.0,0.0
17,pixel_241,164.0,256.0
17,pixel_244,174.0,0.0
17,pixel_246,173.0,0.0
17,pixel_251,216.0,256.0
17,pixel_254,198.0,0.0
17,pixel_261,160.0,0.0
17,pixel_266,181.0,256.0
17,pixel_270,174.0,0.0
17,pixel_278,179.0,256.0
17,pixel_279,177.0,0.0
17,pixel_282,157.0,256.0
17,pixel_286,179.0,256.0
17,pixel_289,86.0,256.0
17,pixel_290,124.0,256.0
17,pixel_294,190.0,256.0
17,pixel_309,78.0,0.0
17,pixel_311,87.0,0.0
17,pixel_317,179.0,0.0
17,pixel_322,154.0,0.0
17,pixel_326,161.0,256.0
17,pixel_330,106.0,0.0
17,pixel_334,213.0,256.0
17,pixel_355,197.0,256.0
17,pixel_358,176.0,0.0
17,pixel_360,79.0,0.0
17,pixel_364,153.0,256.0
17,pixel_367,144.0,256.0
17,pixel_373,166.0,256.0
17,pixel_376,175.0,256.0
17,pixel_379,198.0,256.0
17,pixel_383,147.0,256.0
17,pixel_384,150.0,0.0
17,pixel_388,134.0,0.0
17,pixel_392,86.0,0.0
17,pixel_393,111.0,0.0
17,pixel_395,140.0,0.0
17,pixel_396,168.0,0.0
17,pixel_398,151.0,256.0
17,pixel_399,205.0,256.0
17,pixel_400,219.0,256.0
17,pixel_407,96.0,0.0
17,pixel_410,94.0,256.0
17,pixel_421,208.0,256.0
17,pixel_427,114.0,0.0
17,pixel_430,121.0,0.0
17,pixel_433,156.0,0.0
17,pixel_435,104.0,0.0
17,pixel_439,225.0,0.0
17,pixel_446,134.0,0.0
17,pixel_447,142.0,0.0
17,pixel_450,98.0,0.0
17,pixel_452,96.0,256.0
17,pixel_455,134.0,256.0
17,pixel_457,128.0,256.0
17,pixel_458,179.0,0.0
17,pixel_467,132.0,0.0
17,pixel_468,120.0,256.0
17,pixel_475,136.0,256.0
17,pixel_476,125.0,256.0
17,pixel_479,208.0,256.0
17,pixel_501,121.0,0.0
17,pixel_503,131.0,0.0
17,pixel_510,153.0,0.0
17,pixel_515,134.0,0.0
17,pixel_519,126.0,256.0
17,pixel_528,131.0,256.0
17,pixel_530,115.0,256.0
17,pixel_531,117.0,0.0
17,pixel_542,139.0,0.0
20,pixel_2,166.0,0.0
20,pixel_7,199.0,0.0
20,pixel_12,208.0,0.0
20,pixel_14,216.0,256.0
20,pixel_29,201.0,0.0
20,pixel_32,222.0,256.0
20,pixel_38,137.0,0.0
20,pixel_43,172.0,256.0
20,pixel_49,197.0,0.0
20,pixel_50,207.0,0.0
20,pixel_59,45.0,256.0
20,pixel_66,197.0,0.0
20,pixel_74,225.0,0.0
20,pixel_99,67.0,256.0
20,pixel_101,148.0,0.0
20,pixel_104,128.0,256.0
20,pixel_107,129.0,256.0
20,pixel_113,85.0,256.0
20,pixel_114,81.0,256.0
20,pixel_117,189.0,256.0
20,pixel_121,153.0,0.0
20,pixel_126,63.0,256.0
20,pixel_127,85.0,256.0
20,pixel_128,114.0,0.0
20,pixel_135,107.0,256.0
20,pixel_139,30.0,0.0
20,pixel_141,155.0,0.0
20,pixel_147,89.0,0.0
20,pixel_155,80.0,0.0
20,pixel_157,145.0,256.0
20,pixel_167,64.0,256.0
20,pixel_177,132.0,256.0
20,pixel_187,112.0,0.0
20,pixel_196,153.0,0.0
20,pixel_203,155.0,0.0
20,pixel_204,137.0,0.0
20,pixel_212,142.0,256.0
20,pixel_227,167.0,256.0
20,pixel_229,189.0,0.0
20,pixel_232,157.0,0.0
20,pixel_238,214.0,256.0
20,pixel_241,163.0,0.0
20,pixel_246,169.0,0.0
20,pixel_247,162.0,0.0
20,pixel_248,153.0,256.0
20,pixel_249,201.0,0.0
20,pixel_260,147.0,0.0
20,pixel_262,164.0,0.0
20,pixel_265,176.0,256.0
20,pixel_269,187.0,256.0
20,pixel_283,160.0,0.0
20,pixel_284,164.0,0.0
20,pixel_285,172.0,256.0
20,pixel_286,174.0,256.0
20,pixel_287,146.0,0.0
20,pixel_290,142.0,256.0
20,pixel_296,183.0,0.0
20,pixel_299,182.0,256.0
20,pixel_301,155.0,256.0
20,pixel_314,182.0,0.0
20,pixel_321,156.0,256.0
20,pixel_323,153.0,0.0
20,pixel_328,116.0,0.0
20,pixel_329,106.0,0.0
20,pixel_331,97.0,256.0
20,pixel_336,184.0,0.0
20,pixel_338,180.0,256.0
20,pixel_344,153.0,0.0
20,pixel_347,155.0,256.0
20,pixel_348,150.0,256.0
20,pixel_357,178.0,256.0
20,pixel_361,155.0,0.0
